was_resized,resize_factor,width,height,aspect_ratio,avg_r,std_r,avg_g,std_g,avg_b,std_b,avg_h,std_h,avg_s,std_s,avg_v,std_v,text_block_count,text_area_ratio,text_center_x_norm,text_center_y_norm,text_x_spread,text_y_spread,avg_text_height_ratio,max_text_height_ratio,avg_text_confidence,edge_density,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,hog_mean,hog_std,hog_max,global_contrast,text_density,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_b_0,hist_b_1,hist_b_2,hist_b_3,image_name,attention_score
0,1.0,418,194,2.154639175257732,210.14896660583042,60.645091237848746,182.69895920682683,90.15370916650096,166.80437034479357,93.0450913347714,62.98236570808464,71.47798740284922,70.43932817047305,83.86177289311905,210.37077640211118,60.692027952736154,0,0,0.5,0.5,0,0,0,0,0,0.10724855719429784,0.02967000443940216,0.027252996596458343,0.01183840576135747,0.008077245597592857,0.005931534553346816,0.00705371676614216,0.0053026192472747005,0.007115375129482563,0.0072263601834952895,0.008755487594337296,0.12180894035129676,0.11375570236296174,0.5120619386062247,0.420658536293918,0,0.013774479,0.012775613,0.025723869,0.056910668,0.04439402,0.17930251,0.030779855,0.032839246,0.040657524,0.19064766,0.13235584,0.06126375,67.png,3
0,1.0,878,174,5.045977011494253,29.251747702458566,59.416854106637395,32.25849632131543,59.16615140086585,35.11106092739507,58.91472168404166,87.0411855575629,40.68832901084551,82.88234755059828,51.10623655875677,35.120486738407564,58.92292389323149,0,0,0.5,0.5,0,0,0,0,0,0.04013824522818318,0.03498023197968214,0.020324404995679838,0.012279737124603986,0.007867933914591679,0.006512973581546356,0.0072526379179430785,0.004261252061896159,0.006205325583222056,0.005138376142225015,0.006480245071086325,0.11200874575423202,0.1234172542274549,0.9221965402335334,1.8701020601863974,0,0.8821643,0.012384469,0.007095541,0.008830152,0.81565994,0.07853533,0.007121724,0.008836698,0.7441678,0.14970021,0.0071740896,0.008764695,68.png,2
0,1.0,1002,324,3.0925925925925926,70.60177484537098,83.40179569751638,61.88532502895443,81.83843103054342,61.171644365589806,82.12004950690347,9.359161307015599,31.563448231115625,28.218541312436855,71.48965741540174,70.71153680293733,83.35589390609336,0,0,0.5,0.5,0,0,0,0,0,0.09756105073803012,0.05072262881644119,0.027177127227027427,0.02192836549123974,0.01584793376210542,0.010586850989379266,0.008982035928143712,0.008227372415662503,0.00947795766491708,0.009770582292205713,0.011181341021660383,0.1430755833391276,0.08548189998152389,0.4738122783257257,1.2610731773766983,0,0.5300325,0.1011742,0.046733692,0.05290653,0.5953987,0.11428994,0.039057687,0.03719721,0.61248183,0.097268425,0.039057687,0.03758532,69.png,1
0,1.0,514,114,4.508771929824562,65.60884702027442,58.85895622875241,36.69513277356816,36.991594231054485,34.17673561335245,37.26602244954488,34.83809475049492,54.55811870558067,94.15214349102328,93.94995590907996,66.20392176940406,58.47291089264809,0,0,0.5,0.5,0,0,0,0,0,0.12458188272237013,0.04783602976312376,0.023585227660591165,0.021554372312103214,0.018840876510342004,0.014403713564065806,0.013891733224110862,0.012936036589528296,0.017629189705781964,0.016400436889890097,0.019574714997610758,0.1504123609005944,0.0717906641646209,0.3176314770819666,0.8687047538059467,0,0.44782922,0.1591235,0.10625298,0.07183084,0.5394566,0.31611374,0.074203014,0.030991876,0.6638508,0.19134411,0.07449314,0.03114547,70.png,1
0,1.0,672,246,2.731707317073171,89.30542852303523,69.12371334684728,51.42163908246226,49.661615491612366,51.88369870305846,44.68003802000868,68.80856199186992,67.34873388614706,120.73603247193186,64.88625235243514,92.70008831784746,66.27888761636206,0,0,0.5,0.5,0,0,0,0,0,0.12213874370886565,0.04096496322106078,0.028479481223383663,0.020784939992257067,0.014856755710414248,0.013453348819202477,0.015231804103755324,0.013864692218350756,0.014439363143631437,0.014905149051490514,0.017040505226480835,0.13641750895683233,0.09574988784330651,0.3921845363009839,0.8126761776547622,0,0.3313613,0.17157859,0.052131727,0.06296579,0.51956904,0.2213693,0.08625508,0.062131003,0.41978198,0.34023544,0.08396245,0.06262703,71.png,2
0,1.0,866,176,4.920454545454546,138.12189009027924,60.29028808548794,122.77036531597733,66.36526358020585,156.6048183917699,56.714278550843844,129.92182579256772,29.674998962436852,71.16384762754566,44.69504139131224,158.13055715935334,54.749123578992005,0,0,0.5,0.5,0,0,0,0,0,0.079670113373924,0.0477246483308839,0.030449559101406676,0.02011599832038631,0.01529366995591014,0.010517268528238505,0.010497585555322276,0.010320438799076213,0.011448929246273358,0.011560466092798656,0.01263646861221919,0.1342910122759672,0.0987101909284302,0.4042506141268368,0.4809266394918136,0,0.013961789,0.07988662,0.1019578,0.36878675,0.09733886,0.036249474,0.1637164,0.41892582,0.00807658,0.096840225,0.024157569,0.020778658,72.png,1
0,1.0,756,276,2.739130434782609,78.85965896020244,83.03672880835707,70.744895905222,70.98352100667935,54.87733398512384,53.63053305727212,60.18900966183575,48.24790149272598,145.61493558776166,65.38680620822188,84.1136367993252,80.14314969415989,0,0,0.5,0.5,0,0,0,0,0,0.05124223602484472,0.02770109654167625,0.0137738670347366,0.015283528870485391,0.015757994018863585,0.014569434859289932,0.014650908672647803,0.013965570124990416,0.016845909056053984,0.020612874779541445,0.026229775323978223,0.12141927301712288,0.11417152845482419,0.5693598525233069,1.010710975564268,0,0.50793654,0.05256978,0.037037037,0.03983111,0.48253107,0.077323444,0.056561995,0.090201095,0.49406677,0.115577795,0.12673971,0.15056361,73.png,2
0,1.0,772,104,7.423076923076923,93.81332204065365,42.13610300737815,163.19208349940214,33.43219383168811,172.83944051414906,38.42027773814933,86.18140942606617,21.872875052433166,130.52040155440415,37.24684387588834,180.12270825029893,33.38733207794771,0,0,0.5,0.5,0,0,0,0,0,0.03904693104822639,0.03375348744519729,0.012542347548824233,0.01602979274611399,0.017761060183339977,0.01761159824631327,0.01859555599840574,0.020077720207253884,0.02484804703068952,0.030602331606217618,0.035858409724990034,0.1319083275334977,0.10187232645045514,0.5087207963635996,0.22285201905284563,0,0.00929155,0.14243722,0.56754434,0.08982662,0.0002615584,0.009690115,0.023739537,0.10043842,0.0021796532,0.017088482,0.027600639,0.08596552,74.png,2
0,1.0,596,254,2.3464566929133857,94.44980975532421,58.38698639508556,104.18373804365058,66.05148611811018,100.39412355334778,57.20984527853865,82.47099429265973,35.20144677974502,45.54916635839983,24.93035403444763,108.36775352745336,64.58074969492054,0,0,0.5,0.5,0,0,0,0,0,0.03046557099825609,0.06114913068752312,0.03166120593986155,0.022928446863605137,0.013482270253131111,0.008481741795698357,0.006466997833324526,0.005978174708027268,0.00631506632140781,0.006757649421339111,0.008554404692702003,0.1473043357846493,0.0779692915932633,0.40112386168732694,0.6198146661849584,0,0.22221635,0.15796253,0.16860434,0.10473366,0.17102864,0.18937932,0.16748798,0.10961528,0.08216192,0.25755033,0.18813084,0.12931353,75.png,2
0,1.0,590,240,2.4583333333333335,111.41367937853107,76.99427380310709,99.30492231638418,68.29673879068544,78.56677259887006,53.3691773087967,28.498072033898303,33.28294186887314,68.5701836158192,38.19033107763525,111.64233757062146,76.69283573825727,0,0,0.5,0.5,0,0,0,0,0,0.0477683615819209,0.04187146892655367,0.025614406779661016,0.015974576271186442,0.011391242937853107,0.00875,0.00846045197740113,0.005875706214689265,0.007076271186440678,0.006504237288135593,0.007860169491525423,0.11672174787105417,0.1189697917241569,0.7450037105912932,0.6879136494711806,0,0.34347457,0.009844633,0.018290961,0.016624294,0.34574154,0.012980226,0.01793079,0.020543786,0.3493079,0.018721752,0.018855933,0.5352401,76.png,4
0,1.0,850,380,2.236842105263158,95.15373993808049,69.05938660286034,100.1931919504644,66.91955180447924,98.64811145510836,64.75078350047711,77.0970092879257,38.602943081908315,50.695879256965945,43.96168170056825,103.64097832817338,65.85903696910533,0,0,0.5,0.5,0,0,0,0,0,0.06767492260061919,0.056993808049535605,0.019160990712074305,0.02146749226006192,0.02253250773993808,0.021003095975232196,0.018922600619195047,0.017839009287925697,0.018306501547987616,0.019139318885448918,0.020659442724458205,0.143102832606636,0.08543627491494982,0.556195316931304,0.6815476434136603,0,0.20543344,0.18163468,0.15566874,0.19150154,0.15664396,0.18058205,0.17201239,0.21384521,0.13725078,0.183226,0.2246223,0.22291641,77.png,4
0,1.0,408,228,1.7894736842105263,47.40802373581011,47.14176705989643,52.820981682146545,48.39698108656434,61.8172084623323,54.660633450479345,93.02571379428964,39.557579272231386,109.40332602339181,58.09493066438524,67.23326238390094,57.31462050165891,0,0,0.5,0.5,0,0,0,0,0,0.10125343997248022,0.036689456484348126,0.022736068111455107,0.02182232542139663,0.01864035087719298,0.014684382524939801,0.013684640522875817,0.011566907464740282,0.013050395596835225,0.014404884760921912,0.017877106983144136,0.12725832566226017,0.10762479416875056,0.7291664542047444,0.9129882593172398,0,0.5502666,0.16330194,0.11388459,0.094050996,0.5292613,0.12764448,0.11786206,0.122903764,0.44043472,0.20961258,0.07917312,0.096835226,78.png,3
0,1.0,600,162,3.7037037037037037,79.16086419753087,101.02428713851809,76.57414609053498,101.37770722862788,80.00481481481482,99.31395762159339,88.92538065843621,58.783134932818925,73.9118621399177,67.02396383087465,82.6808744855967,99.09721138859858,0,0,0.5,0.5,0,0,0,0,0,0.05752057613168724,0.03587448559670782,0.023333333333333334,0.015689300411522635,0.014156378600823045,0.011069958847736625,0.011522633744855968,0.010504115226337448,0.013333333333333334,0.013220164609053498,0.01824074074074074,0.11678681991432552,0.11890591432256355,0.5790236646195749,1.297622406500894,0,0.6385597,0.040545266,0.018281894,0.015421811,0.6514712,0.045462962,0.012777777,0.010658436,0.6290535,0.06976338,0.010606996,0.010144033,79.png,2
0,1.0,668,234,2.8547008547008548,178.09880879267106,72.64997331285889,156.59814345667638,91.2217970644519,162.2576961461692,89.38084465019854,118.795018936486,50.565975994310925,53.194706740365426,71.66929861286201,182.85969727212242,73.22988652451633,0,0,0.5,0.5,0,0,0,0,0,0.223533701827115,0.07710220584472081,0.039836992681304056,0.028040073698756333,0.01687650340344951,0.009864885613388608,0.006678949792722248,0.005591381339884334,0.005981626490608526,0.006122370643328727,0.006045601105481345,0.15037076309882055,0.07187775301508265,0.35441464188542926,0.511729580823761,0,0.060148932,0.06597702,0.033804186,0.039274015,0.09362685,0.20860203,0.05629766,0.029972106,0.07159399,0.19006218,0.08697349,0.034130458,80.png,4
0,1.0,466,140,3.3285714285714287,66.426854690374,57.54892288033756,85.62664009809933,53.32966628665806,100.95096566523605,50.3209265512423,101.86394849785408,13.236855867721339,104.05994788473329,41.49660305064547,100.95660637645616,50.33732017561595,0,0,0.5,0.5,0,0,0,0,0,0.05777130594727161,0.039607602697731455,0.03005824647455549,0.017795830778663396,0.012768240343347639,0.009258123850398528,0.010346413243408951,0.00740343347639485,0.011097486204782342,0.011587982832618025,0.012431023911710607,0.13096579175198364,0.10308122604092555,0.47408763494504097,0.6637926568765009,0,0.044604536,0.79757816,0.020723483,0.01408645,0.02020233,0.31381056,0.51879215,0.019635193,0.010499693,0.022072349,0.7024525,0.12870938,81.png,2
0,1.0,632,232,2.7241379310344827,55.9268332605849,59.4484345710518,17.177290211697947,28.7436896862926,21.498076713225664,28.331577595980217,115.006076767787,63.114793969557795,177.54940528153645,62.86150808038587,58.8964562418158,57.278775893183365,0,0,0.5,0.5,0,0,0,0,0,0.0476593190746399,0.050230521606285466,0.026660028371890004,0.021831350938454824,0.015133948057616762,0.010455314273243125,0.009268605412483632,0.008347883020515059,0.009186763422086425,0.00910492143168922,0.009909701003928415,0.14610790593092093,0.08018888699191598,0.5135007544279454,1.1700758807966205,0,0.5325049,0.06580096,0.07275753,0.13952695,0.9402076,0.034032628,0.008463826,0.0029940528,0.8924733,0.08005511,0.009739197,0.003123636,82.png,2
0,1.0,234,108,2.1666666666666665,43.69108103830326,81.5862928110261,40.458016777461225,79.13576731315345,44.07261000316556,77.9305606040545,95.75886356441912,50.56206577888067,128.38200379867047,92.88409643731738,47.4690170940171,80.25398797246967,0,0,0.5,0.5,0,0,0,0,0,0.08756726812282367,0.04332858499525166,0.029756251978474202,0.022040202595758153,0.013928458372902817,0.009892371003482114,0.007676479898702121,0.005421019309908199,0.011000316555872112,0.010881608103830325,0.01052548274770497,0.13887482926572495,0.09214965853630128,0.34681340338890265,1.8944604401330312,0,0.76796454,0.030785058,0.02065527,0.016698321,0.7742957,0.050332382,0.0177667,0.013770181,0.75055397,0.07272871,0.018597657,0.013770181,83.png,2
0,1.0,796,350,2.2742857142857145,94.67142857142858,57.981335789797335,113.87270997846375,54.17226374979486,101.771888011486,55.66032452821459,68.8329720028715,12.000703425061086,53.6737903804738,28.484365771174666,113.88292893036612,54.19674461717935,0,0,0.5,0.5,0,0,0,0,0,0.05110911701363963,0.050014357501794685,0.021234745154343145,0.022236180904522614,0.020721464465183057,0.01935032304379038,0.017386934673366834,0.016514716439339557,0.01698851399856425,0.01919597989949749,0.0218413496051687,0.13666335169827634,0.09539866914148183,0.4714047750969252,0.5184903745319808,0,0.045725055,0.21377961,0.4346267,0.15751256,0.022498205,0.088223256,0.28080043,0.36887294,0.03511845,0.13575736,0.42857143,0.24693109,84.png,4
0,1.0,614,502,1.2231075697211156,170.29979755246117,47.471664941080455,136.152873846633,86.90321030881037,137.2667376098213,91.86250552480162,58.60431888082848,56.34723832415715,89.63899451055713,76.88988748683386,177.82457142115578,52.989953317901595,0,0,0.5,0.5,0,0,0,0,0,0.036885033157273185,0.02325226780175714,0.020319373969918373,0.009483239679717611,0.006589278066885552,0.004636178413382302,0.005135808557301737,0.003270306396563583,0.004496671295274927,0.004279299739154132,0.005654904810724529,0.09710489201088225,0.13545633139304786,0.6793982545443673,0.5125472489501072,0,0.00024008202,0.01315909,0.020520523,0.06532826,0.01515761,0.44062838,0.02488742,0.016838185,0.017282661,0.43239745,0.02686972,0.019702947,85.png,2
0,1.0,170,150,1.1333333333333333,198.4463137254902,52.26784543869718,187.46239215686273,60.987674400549075,168.90556862745098,70.21938523732628,47.70901960784314,29.98715864086754,45.72164705882353,62.83654121446374,201.72211764705884,52.87656618943934,0,0,0.5,0.5,0,0,0,0,0,0.07317647058823529,0.025176470588235293,0.018235294117647058,0.013764705882352941,0.011529411764705882,0.010980392156862745,0.01392156862745098,0.014745098039215686,0.021529411764705884,0.02607843137254902,0.027607843137254902,0.12646526145092768,0.10855558675344353,0.4429568137988084,0.30256843084275686,0,0.045843136,0.008901961,0.007882353,0.009921568,0.04545098,0.010784314,0.04062745,0.065607846,0.045686275,0.07850981,0.10098039,0.06509804,86.png,4
0,1.0,664,254,2.6141732283464565,174.60692771084337,46.58297722462309,173.91238378711697,62.07290741288418,169.58344203585997,61.77835453792962,60.24210819656579,31.052872416714905,32.98598330329191,58.64180381304523,181.3251885494735,48.61280692734774,0,0,0.5,0.5,0,0,0,0,0,0.04454629541789204,0.029960392752110807,0.016833080352907693,0.015054311735129495,0.012504743382980741,0.012326866521202922,0.014010767479366285,0.013068020111943838,0.016744141922018785,0.020224599184138128,0.026622236979413717,0.13001506728430365,0.104277802287126,0.6171542023120319,0.3282569786309282,0,0.0037532018,0.019827342,0.0921165,0.040810883,0.068239495,0.036488473,0.05457262,0.019317428,0.07378332,0.03683237,0.051774025,0.018748222,87.png,4
0,1.0,842,172,4.895348837209302,188.8007512566978,53.30578332009468,101.83185797934044,71.63040972981709,90.86633430923051,65.5510146770143,47.204241009777384,70.39035067165952,146.56431944981495,72.36423671043445,188.8046870684417,53.29909574527615,0,0,0.5,0.5,0,0,0,0,0,0.09975556537590455,0.045821134618571506,0.026293984422471415,0.022102690161851627,0.013519858586974534,0.009466662984035795,0.008534497044688725,0.008134010937413689,0.009197370601557753,0.011165276473512677,0.014293211069988399,0.1331726496909219,0.10021388698595345,0.45687403564918827,0.47920395913972585,0,0.009874054,0.03165912,0.038025465,0.06815859,0.12006297,0.3023877,0.16990277,0.08702978,0.16384715,0.2987212,0.17596531,0.08471662,88.png,2
0,1.0,464,260,1.7846153846153847,91.7631051061008,87.2155644454514,67.94029343501326,83.4192971423454,73.35092838196286,72.73513406363405,103.51892407161803,65.24717927353429,141.26169595490717,73.88635312441393,97.22151856763925,87.35996288081544,0,0,0.5,0.5,0,0,0,0,0,0.1102287798408488,0.043426724137931035,0.031092506631299734,0.022032493368700265,0.015119363395225464,0.011007957559681697,0.010692970822281166,0.00975629973474801,0.011513594164456234,0.010759283819628648,0.012077254641909814,0.12427409376734773,0.1110573157816731,0.5210887629336102,1.0769428324793853,0,0.43754974,0.14915451,0.053854443,0.032186672,0.5944131,0.05254476,0.051177055,0.053730108,0.3946618,0.22154343,0.121833555,0.06563329,89.png,4
0,1.0,1002,186,5.387096774193548,30.450899276715386,47.35913461640348,24.580677354967484,39.15334833949316,19.630196596055203,29.706385142643423,32.401267357757604,49.285189006981376,70.42098061940635,64.62225290222024,30.782419032901938,47.191328020241315,0,0,0.5,0.5,0,0,0,0,0,0.0677033030712768,0.033470693022557035,0.01853819243233962,0.01638658167535896,0.013140385894876913,0.009899555727255167,0.010495138754748567,0.008155731547657374,0.009845899598652157,0.010704397656300303,0.01396132466250295,0.12390846189318894,0.11146511042542062,0.46720812012011304,1.566635209091317,0,0.7718327,0.056816474,0.04789346,0.0424259,0.8074872,0.049664114,0.04800614,0.049529973,0.82779604,0.060996287,0.06482734,0.035890583,90.png,3
0,1.0,439,191,2.298429319371728,84.01745995778126,83.28142060324122,107.56234421400374,63.9827037723129,128.67934024257892,78.09741868552233,77.40049374470775,46.01366565787528,162.06271988932485,87.57083442122779,160.09831959832556,71.75646652600165,0,0,0.5,0.5,0,0,0,0,0,0.11322734916337703,0.03198607019761714,0.0238166227384942,0.012307839091700556,0.0093859199274887,0.008670347887273552,0.009266657920786176,0.009660222542904507,0.012140872282317023,0.016911352550418014,0.021634128015837993,0.1331948220240045,0.1001844157423835,0.3753713752209373,0.5911476389821149,0,0.37949172,0.15307279,0.0755167,0.07951198,0.10610741,0.19634104,0.1999189,0.12629847,0.10714499,0.16094407,0.1083376,0.1062863,91.png,3
0,1.0,290,70,4.142857142857143,40.13399014778325,82.4804002831991,70.12399014778325,73.62320491068084,97.20650246305419,63.71739264286996,100.21985221674876,17.68187098568799,200.40349753694582,91.6881177338702,97.31985221674877,63.98681060197205,0,0,0.5,0.5,0,0,0,0,0,0.07625615763546797,0.035123152709359604,0.033349753694581284,0.013891625615763547,0.010295566502463055,0.009704433497536946,0.008866995073891626,0.008866995073891626,0.018916256157635467,0.0187192118226601,0.016403940886699508,0.13295084985514016,0.10050795637771937,0.30210294723320086,1.1672044789646474,0,0.80009854,0.021083744,0.012955665,0.008128079,0.061083745,0.74921185,0.01635468,0.011034483,0.022512315,0.07049261,0.7242857,0.01729064,92.png,0
0,1.0,506,255,1.9843137254901961,183.10041850732387,81.78890256312312,158.55038363171354,99.53093266052426,152.12070836239633,79.2948560235441,51.79560567309928,58.522764873469335,83.3352786173758,73.69835330448933,186.37325428194993,78.60004229544306,0,0,0.5,0.5,0,0,0,0,0,0.0861195070913741,0.03965744400527009,0.03368208943656514,0.010617685809501667,0.006517864062621096,0.004867085173990545,0.004138572425017438,0.0019840347206076104,0.0020460358056265983,0.00389831822056886,0.005107339378439123,0.12328102918419852,0.1121586626806224,0.5095891916379236,0.5422166184970911,0,0.0573045,0.029264512,0.11650779,0.13513911,0.07283577,0.24753933,0.0828877,0.02115012,0.068790205,0.103611566,0.041354723,0.21643029,93.png,4
0,1.0,475,114,4.166666666666667,83.26686980609418,65.45882728493231,76.83776546629733,67.5318040418665,71.74415512465374,69.06520257913056,17.796786703601107,22.187171491180802,55.37854108956602,32.33860748354815,83.35658356417359,65.63330851108985,0,0,0.5,0.5,0,0,0,0,0,0.05069252077562327,0.0546814404432133,0.03920590951061865,0.02123730378578024,0.013314866112650045,0.008494921514312095,0.007811634349030471,0.0069067405355494,0.009953831948291782,0.00989843028624192,0.01028624192059095,0.128986949345806,0.10554688375309985,0.37727476548142874,0.8572809908518072,0,0.036657434,0.6147922,0.11891043,0.015900277,0.12954755,0.5959926,0.05037858,0.01209603,0.29922438,0.45538318,0.023342567,0.012243767,94.png,2
0,1.0,339,72,4.708333333333333,76.4827515568666,38.27406427550404,69.82300884955752,38.17245397067306,63.135570304818096,38.08433214861101,15.226647000983284,2.9450069182513032,49.4748852835136,18.08758667527117,76.48324319895116,38.2751627518458,0,0,0.5,0.5,0,0,0,0,0,0.09271550311373321,0.05657980989839397,0.03994591937069813,0.026753523434939364,0.018231727302523763,0.015158964274008521,0.012782694198623401,0.008521796132415601,0.010037692559816454,0.007579482137004261,0.008562766306129139,0.14666574229789262,0.07916399313822031,0.2907233160746405,0.5371464125257513,0,0.0025401507,0.4462881,0.4251475,0.029170765,0.0043838085,0.70009834,0.17539331,0.026876435,0.010324484,0.82149297,0.053670928,0.026671583,95.png,3
0,1.0,487,220,2.213636363636364,30.49868396490573,52.600960890118145,30.288473025947358,52.51302825664051,30.01265633750233,52.453226436325366,15.233983572895276,36.72909254501961,18.090806421504574,47.719292833939434,30.69100242673138,52.57772740914496,0,0,0.5,0.5,0,0,0,0,0,0.08022213925704685,0.023081948851969385,0.022129923464625723,0.01406570841889117,0.011685644950532014,0.008810901624043308,0.009585588949038642,0.00777487399663991,0.010070935224939332,0.011340302408064214,0.016959118909837596,0.10523455868799939,0.1292418872691826,0.541401776409251,1.7326573344991507,0,0.80451745,0.053686764,0.03305955,0.025014,0.8041721,0.05443345,0.033236887,0.025079336,0.80601084,0.05292141,0.03306888,0.025116669,96.png,3
0,1.0,114,68,1.6764705882352942,53.038699690402474,56.773851147870786,52.56024251805986,56.84210140920235,53.31282249742002,58.42483948293992,48.60500515995872,57.92076556216697,26.704592363261092,58.161208737614935,54.062435500515996,57.89769118571079,0,0,0.5,0.5,0,0,0,0,0,0.11906604747162022,0.05172858617131063,0.029540763673890608,0.022703818369453045,0.013673890608875128,0.011867905056759546,0.011867905056759546,0.009029927760577915,0.0152218782249742,0.013415892672858616,0.01715686274509804,0.14876969052002584,0.07513559047514637,0.262735272987931,1.0797881762505175,0,0.56720847,0.06759546,0.066692464,0.054179568,0.56824046,0.066692464,0.066563465,0.054437563,0.56720847,0.066563465,0.06695046,0.04747162,97.png,4
0,1.0,376,129,2.9147286821705425,90.75210291934685,73.65024336325193,81.75795810654792,63.73559388865322,133.73544449942273,71.54270093838002,129.60813541151245,44.52354536262506,132.8752886359888,90.55440265177961,151.32663285502227,62.386535990637086,0,0,0.5,0.5,0,0,0,0,0,0.1362568035625928,0.05183077684314696,0.03401781296387927,0.016926439056572654,0.010597064159656935,0.008308593105723239,0.007607619990103909,0.0084735279564572,0.009875474187695861,0.012287646379680026,0.016184232228269833,0.1427613624255902,0.08600564615866926,0.31348774803247514,0.6491593689355999,0,0.26047337,0.13165924,0.16693468,0.15419348,0.24554676,0.23070262,0.19957116,0.11506268,0.0814572,0.107207656,0.15745093,0.14734867,98.png,4
0,1.0,208,81,2.567901234567901,142.62594966761634,85.13777475003549,135.1928418803419,79.6806617810541,146.9735280151947,88.448350169814,109.86265432098766,55.50539091038882,22.63687084520418,19.421265757352096,149.1007834757835,89.09106044193332,0,0,0.5,0.5,0,0,0,0,0,0.0965693257359924,0.051994301994301995,0.047839506172839504,0.01169278252611586,0.005935422602089269,0.0048670465337132,0.005401234567901234,0.004451566951566952,0.007478632478632479,0.008903133903133903,0.012048907882241215,0.14531047007902506,0.08162502715491776,0.2850848834893814,0.5927431627311406,0,0.25486705,0.06920703,0.013117284,0.011396011,0.2586657,0.066536084,0.013710827,0.012405033,0.2576567,0.06612061,0.012523741,0.012345679,99.png,3
0,1.0,216,242,0.8925619834710744,136.76677762473216,86.69491815723866,99.23767982858892,66.8366879056927,192.60208142026323,50.69865253429208,131.68189470462198,17.550552582496017,147.85826063666974,66.03928318257135,207.6615205081114,47.31279468665088,0,0,0.5,0.5,0,0,0,0,0,0.09863789409243955,0.049835475971839606,0.0253099173553719,0.010101010101010102,0.0095462197734925,0.00946969696969697,0.010694061830425467,0.011172329354147536,0.013678451178451179,0.016012396694214875,0.020068105295378023,0.14670934350699766,0.07908316066407327,0.3063950800721312,0.5210245084402562,0,0.16951714,0.15461433,0.080827214,0.06198347,0.08214723,0.3734313,0.1276209,0.0867386,0.0,9.565351e-05,0.0065618306,0.111761555,100.png,1
0,1.0,322,235,1.3702127659574468,124.49318091714021,100.72250411775907,130.89840095149992,84.34268508830067,86.85734108629576,69.1204370806148,68.57215541165587,37.479619329593206,153.88237082066868,75.30672630030762,147.1010175763182,86.98618178547396,0,0,0.5,0.5,0,0,0,0,0,0.12464649134399365,0.051433857539315446,0.02603409541429893,0.022241310955464517,0.019664331967754724,0.014946478128716797,0.013347429628650721,0.012818818554248712,0.017959561252808245,0.020166512488436632,0.020761199947138893,0.13351280619095454,0.09976025438103509,0.3664455772277324,0.6693154959512713,0,0.33644775,0.07569711,0.043993656,0.04563235,0.16372406,0.20430818,0.06682965,0.05176424,0.09882384,0.4706621,0.15670675,0.069750234,101.png,4
0,1.0,912,432,2.111111111111111,86.59677296539961,82.03984953048165,82.17815444282002,70.92222741829539,65.70373669996751,47.089770985645515,84.81403559535413,45.181918422978875,124.13373385721248,60.30338094125657,100.75886076591942,80.13984867034026,0,0,0.5,0.5,0,0,0,0,0,0.043956099740090966,0.04985481643924626,0.023467958089668617,0.02042722547108512,0.017158057179987005,0.014416829109811565,0.012774630441845354,0.011251725958414555,0.01221369395711501,0.013467551981806368,0.015135132391163092,0.1256761223289926,0.10946821477573018,0.6102814873273334,0.8488457079459144,0,0.3594207,0.1503259,0.13496234,0.09305454,0.35226557,0.13748275,0.122936465,0.10679621,0.30744395,0.1263173,0.3372218,0.10831658,102.png,1
0,1.0,728,178,4.089887640449438,96.4248904185702,116.9661053466486,94.59050500061736,116.06468113159087,93.20915390788986,115.97100068117878,12.778691813804173,41.724253717501945,22.65078250401284,62.905572828541075,96.44421379182616,116.97059712356192,0,0,0.5,0.5,0,0,0,0,0,0.043755401901469315,0.019277071243363378,0.009368440548215829,0.008349796271144586,0.007030188912211384,0.005494505494505495,0.005479071490307445,0.004776824299296209,0.006945301889122114,0.006489998765279665,0.008318928262748488,0.10480248126532335,0.12959250630068062,0.5048395097402085,1.2229902387914213,0,0.5825102,0.014731757,0.009430177,0.009893197,0.58375263,0.014446228,0.009669404,0.020766452,0.5843005,0.027472528,0.013589641,0.0102636125,103.png,2
0,1.0,598,214,2.794392523364486,223.22711218078956,23.58894893037565,188.5552933454193,45.922512717175195,129.5869955927859,81.31274912754132,28.60757040602632,29.766843184321598,114.41214484418467,74.12420364118569,223.35132685274903,23.74930314239066,0,0,0.5,0.5,0,0,0,0,0,0.050581377176257304,0.04368924452223924,0.03090519801206514,0.018847872972212673,0.00982246116337949,0.0059856843684556,0.005352733410433532,0.004368143031288094,0.00740005626230738,0.00791579407995499,0.009158253367924233,0.12470861991779383,0.11056915432047135,0.5695949726110272,0.22349588173347193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041649737,5.4699467e-05,0.17572594,0.4399947,0.029654924,104.png,4
